campaign_id,campaign_name,channel,start_date,end_date,budget,leads_generated,conversion_rate,revenue,status,impressions,clicks,ctr,engagement_score,campaign_manager,notes
CMP01814,Brand Awareness Appear,Influencer,2023-06-29,2024-03-25,82554.55,3635,9.98,73415.08,Ongoing,225137,37537,16.67,7.08,Sanjay Patel,
CMP01815,Seasonal Campaign Whom,Radio,2023-10-26,2024-02-14,13148.65,4666,1.12,58975.68,Ongoing,453268,12436,2.74,4.56,Rahul Chopra,
CMP01816,Seasonal Campaign Wait,Email,2023-06-20,2024-08-31,56942.3,431,14.17,3222.98,Ongoing,930168,9442,1.02,2.2,Neha Sharma,
CMP01817,Event Promotion Professor,Newspaper,2023-11-13,2025-06-09,99050.74,2969,13.95,39418.63,Completed,298881,39932,13.36,2.43,Anita Chopra,
CMP01818,Event Promotion Series,Email,2023-10-15,2025-05-19,49153.51,4364,13.71,144010.81,Ongoing,364476,7546,2.07,9.54,Sanjay Sharma,
CMP01819,Event Promotion Figure,Social Media,2023-07-21,2024-03-28,9780.61,502,9.46,11846.97,Planned,352707,38492,10.91,8.92,Priya Patel,
CMP01820,Seasonal Campaign Probably,TV,2023-06-01,2023-12-24,22145.8,1167,8.89,34296.85,Planned,685733,7561,1.1,9.16,Ravi Gupta,
CMP01821,Product Launch Property,Influencer,2024-03-13,2025-08-18,37552.53,115,5.95,5407.25,Planned,511585,34687,6.78,9.92,Neha Mehta,
CMP01822,Product Launch Majority,Search Engine,2023-08-24,2024-03-31,75861.78,3140,11.41,140637.94,Ongoing,692757,10616,1.53,2.87,Ravi Desai,
CMP01823,Product Launch Never,TV,2024-01-12,2025-02-24,20721.45,2973,1.6,101856.2,Planned,391719,13849,3.54,4.2,Ravi Kumar,
CMP01824,Brand Awareness Mr,Radio,2023-11-29,2024-01-13,26189.52,2359,11.28,109504.9,Planned,480361,17614,3.67,7.02,Priya Chopra,
CMP01825,Brand Awareness Foot,Newspaper,2024-02-12,2025-05-16,78596.65,3221,10.14,29518.84,Completed,102371,35526,34.7,5.35,Rahul Gupta,
CMP01826,Discount Offer Present,Influencer,2023-09-21,2024-05-24,70772.37,3536,1.58,41109.51,Completed,563997,36368,6.45,4.77,Kiran Gupta,
CMP01827,Discount Offer At,Radio,2023-08-02,2025-05-19,32920.06,4233,10.33,124655.97,Planned,193192,25050,12.97,4.22,Amit Kumar,
CMP01828,Brand Awareness Imagine,Influencer,2024-02-11,2024-04-27,69794.1,1924,1.19,35203.96,Planned,151322,34988,23.12,6.34,Kiran Gupta,
CMP01829,Event Promotion Realize,Search Engine,2023-08-16,2025-07-02,36001.34,405,6.14,2936.03,Ongoing,22172,36888,100.0,6.18,Meena Joshi,
CMP01830,Seasonal Campaign Government,Radio,2023-11-09,2025-01-04,74897.27,2545,5.8,77487.27,Completed,536843,10313,1.92,2.45,Amit Mehta,
CMP01831,Discount Offer Interview,Social Media,2023-12-13,2025-06-09,42856.7,2486,1.89,49591.49,Ongoing,997121,36127,3.62,5.25,Neha Reddy,
CMP01832,Event Promotion Management,Newspaper,2024-03-25,2024-08-22,33737.5,2855,3.0,39619.61,Planned,578564,28111,4.86,5.98,Vikram Verma,
CMP01833,Brand Awareness Fine,TV,2023-12-31,2025-07-27,72420.68,1989,14.76,56535.06,Planned,582780,42949,7.37,6.13,Kiran Joshi,
CMP01834,Seasonal Campaign Officer,Email,2024-05-09,2025-07-07,34950.41,3814,4.22,122539.81,Completed,709362,34691,4.89,2.89,Sanjay Chopra,
CMP01835,Event Promotion College,Influencer,2024-03-18,2024-07-12,86880.56,4832,2.9,209599.44,Ongoing,514319,17958,3.49,7.68,Vikram Mehta,
CMP01836,Discount Offer Week,Email,2024-01-07,2024-11-03,58642.19,4434,1.62,144621.51,Completed,781298,18726,2.4,1.23,Sanjay Reddy,
CMP01837,Seasonal Campaign Recent,Social Media,2023-09-23,2025-02-04,10278.32,4768,12.31,148071.48,Ongoing,877031,13567,1.55,4.19,Kiran Sharma,
CMP01838,Discount Offer Better,TV,2024-03-08,2025-05-30,1925.02,1092,11.64,15914.3,Planned,990859,39858,4.02,8.02,Meena Mehta,
CMP01839,Discount Offer Strategy,Radio,2023-10-13,2024-01-22,18286.92,3254,8.17,155737.43,Ongoing,223320,3234,1.45,6.08,Vikram Chopra,
CMP01840,Product Launch Whom,TV,2024-01-31,2025-04-22,69870.98,3503,2.15,95231.9,Planned,418978,16843,4.02,3.35,Vikram Desai,
CMP01841,Product Launch Answer,Search Engine,2023-09-19,2024-01-01,11063.7,346,10.51,5010.25,Planned,12046,15534,100.0,7.25,Sanjay Joshi,
CMP01842,Discount Offer Decide,TV,2023-08-09,2025-08-08,81747.82,1085,9.22,51114.43,Completed,229071,47875,20.9,6.11,Ravi Sharma,
CMP01843,Event Promotion Treatment,Social Media,2023-10-25,2025-06-30,56708.97,3660,5.35,113054.65,Planned,379165,10333,2.73,8.17,Kiran Kumar,
CMP01844,Product Launch Explain,Newspaper,2024-01-12,2024-11-17,73840.92,4323,2.02,177152.37,Ongoing,947273,49246,5.2,7.62,Vikram Reddy,
CMP01845,Brand Awareness Town,Email,2023-07-21,2025-02-25,88238.58,766,2.42,11230.68,Completed,709662,1241,0.17,6.49,Ravi Verma,
CMP01846,Discount Offer Cover,Email,2023-07-21,2024-02-26,52725.68,2404,13.05,50892.28,Ongoing,417366,18119,4.34,5.39,Rahul Verma,
CMP01847,Brand Awareness Sit,Search Engine,2023-11-13,2024-04-19,71799.74,2035,12.24,21967.3,Completed,986751,20484,2.08,2.2,Neha Verma,
CMP01848,Event Promotion Effort,Influencer,2023-09-05,2025-01-31,31152.19,3154,4.71,79709.56,Planned,267997,43003,16.05,3.35,Vikram Verma,
CMP01849,Seasonal Campaign Lose,Social Media,2023-08-21,2024-03-27,16886.04,4006,5.49,129929.68,Ongoing,646188,45834,7.09,4.77,Amit Reddy,
CMP01850,Product Launch Director,Influencer,2023-09-19,2024-11-05,53314.83,2210,12.16,60036.63,Completed,483615,36229,7.49,6.39,Vikram Desai,
CMP01851,Discount Offer Throw,Radio,2023-12-22,2024-11-10,92076.81,3904,4.81,42336.16,Planned,416008,23067,5.54,5.62,Kiran Joshi,
CMP01852,Seasonal Campaign Approach,Social Media,2023-09-22,2024-09-02,92744.3,2034,1.58,17626.88,Ongoing,584417,40703,6.96,3.59,Rahul Patel,
CMP01853,Brand Awareness Pass,TV,2023-11-01,2024-02-23,74014.24,1261,8.18,56398.16,Planned,762379,11272,1.48,1.06,Vikram Joshi,
CMP01854,Brand Awareness Five,Newspaper,2023-06-21,2023-12-30,80429.28,439,5.76,7056.55,Ongoing,206550,16490,7.98,5.47,Anita Kumar,
CMP01855,Event Promotion Throw,Newspaper,2023-07-25,2023-08-05,55714.7,1802,4.45,36310.58,Ongoing,245883,3367,1.37,3.57,Neha Chopra,
CMP01856,Brand Awareness Try,Search Engine,2023-11-22,2024-11-03,86916.32,4275,14.61,213516.45,Planned,639418,39432,6.17,7.61,Amit Desai,
CMP01857,Product Launch Back,Social Media,2023-09-24,2024-02-22,50703.98,2760,8.92,19925.37,Completed,461514,26267,5.69,1.22,Priya Gupta,
CMP01858,Event Promotion Loss,Newspaper,2023-12-09,2024-08-03,84161.67,1689,8.81,80709.48,Completed,950491,21412,2.25,6.26,Amit Gupta,
CMP01859,Seasonal Campaign Big,Search Engine,2023-09-13,2024-05-11,54080.26,2097,13.78,69798.74,Ongoing,672210,27940,4.16,9.47,Neha Verma,
CMP01860,Discount Offer Discover,Search Engine,2023-07-10,2024-09-24,13793.05,4918,2.26,228084.45,Completed,930616,19090,2.05,2.57,Amit Kumar,
CMP01861,Seasonal Campaign Old,Radio,2023-10-17,2024-06-04,9321.43,4164,2.08,115365.29,Completed,122789,44279,36.06,5.24,Vikram Reddy,
CMP01862,Event Promotion Commercial,Email,2024-01-16,2024-01-29,15942.54,3240,3.91,153444.43,Planned,680418,6006,0.88,1.82,Priya Reddy,
CMP01863,Event Promotion Floor,Newspaper,2023-09-19,2024-10-15,19381.52,651,3.47,5607.11,Ongoing,701780,48896,6.97,6.63,Neha Joshi,
CMP01864,Product Launch Edge,Social Media,2024-04-21,2024-06-07,25855.23,3861,0.78,83473.25,Completed,564178,40479,7.17,5.95,Vikram Kumar,
CMP01865,Seasonal Campaign He,Search Engine,2023-10-22,2025-04-13,98450.05,252,10.32,9518.06,Ongoing,67017,17397,25.96,4.67,Sanjay Chopra,
CMP01866,Brand Awareness Listen,Influencer,2023-10-17,2024-08-01,2976.9,4910,5.28,146395.44,Planned,179376,2111,1.18,5.69,Rahul Sharma,
CMP01867,Product Launch Force,Influencer,2023-05-30,2024-02-24,80430.84,2590,5.22,22369.37,Planned,689281,44114,6.4,9.07,Kiran Chopra,
CMP01868,Discount Offer Life,Search Engine,2023-10-01,2025-08-24,28877.71,3489,10.28,47000.41,Completed,500137,46658,9.33,2.77,Meena Joshi,
CMP01869,Discount Offer Recognize,TV,2024-03-10,2024-10-02,70346.5,546,7.88,4597.58,Completed,657884,11838,1.8,1.2,Priya Kumar,
CMP01870,Brand Awareness Defense,Search Engine,2023-09-19,2025-06-26,64161.96,4278,1.75,175396.23,Planned,625712,28897,4.62,8.75,Kiran Gupta,
CMP01871,Product Launch Century,Radio,2024-02-22,2024-07-07,6160.05,1157,3.73,37378.67,Planned,802480,47598,5.93,6.19,Kiran Desai,
CMP01872,Brand Awareness Reveal,Newspaper,2023-07-20,2023-07-26,30585.56,891,5.26,7928.15,Completed,953615,11220,1.18,9.02,Vikram Reddy,
CMP01873,Brand Awareness Style,Newspaper,2023-10-23,2025-06-26,88812.21,770,10.28,4182.95,Ongoing,694264,8867,1.28,6.37,Rahul Joshi,
CMP01874,Event Promotion Miss,Search Engine,2024-05-03,2024-10-23,78141.99,4103,11.04,88695.51,Ongoing,842344,22952,2.72,8.29,Kiran Gupta,
CMP01875,Brand Awareness Toward,TV,2024-01-01,2025-04-13,63911.7,3542,4.65,51296.86,Planned,559296,13803,2.47,4.87,Amit Gupta,
CMP01876,Event Promotion Political,TV,2023-09-20,2024-07-27,46814.76,583,13.54,16236.37,Completed,394276,1029,0.26,7.75,Neha Patel,
CMP01877,Discount Offer Really,Radio,2023-11-23,2025-08-02,26050.4,294,11.01,12418.29,Planned,731026,12051,1.65,9.22,Meena Joshi,
CMP01878,Brand Awareness Rest,Social Media,2024-01-15,2025-05-15,51947.13,3579,2.66,136867.76,Completed,608847,26139,4.29,6.15,Meena Joshi,
CMP01879,Brand Awareness Take,Newspaper,2023-10-31,2024-06-29,26558.48,3854,6.68,21240.01,Planned,56337,48713,86.47,2.63,Ravi Chopra,
CMP01880,Product Launch Break,Influencer,2024-05-17,2024-10-23,87594.06,2779,9.29,138632.78,Planned,898048,29604,3.3,3.42,Anita Reddy,
CMP01881,Seasonal Campaign Event,Influencer,2023-07-09,2024-12-19,5709.84,4834,14.53,231546.18,Completed,276494,17538,6.34,2.79,Rahul Joshi,
CMP01882,Discount Offer Political,Influencer,2024-04-02,2025-04-18,61707.43,3483,2.61,21930.2,Completed,25354,48615,100.0,3.22,Meena Verma,
CMP01883,Seasonal Campaign Ready,Radio,2024-03-19,2024-10-14,67693.85,903,9.66,13263.02,Ongoing,46186,5844,12.65,3.76,Neha Reddy,
CMP01884,Event Promotion Husband,Radio,2023-11-11,2024-12-03,76987.75,4942,7.51,98133.83,Completed,553433,18384,3.32,6.0,Amit Kumar,
CMP01885,Discount Offer How,Search Engine,2024-04-20,2025-08-04,47882.42,1540,12.25,48666.01,Planned,428236,42517,9.93,6.29,Priya Verma,
CMP01886,Event Promotion Young,TV,2023-10-06,2025-07-05,69414.23,1688,2.34,76413.44,Ongoing,611411,39848,6.52,4.84,Priya Joshi,
CMP01887,Seasonal Campaign Form,TV,2024-04-22,2025-08-22,97265.97,3596,2.98,66481.59,Completed,500883,7169,1.43,6.54,Ravi Verma,
CMP01888,Seasonal Campaign Since,Radio,2023-12-20,2024-07-08,11850.63,4493,3.46,47734.66,Completed,731546,42459,5.8,1.73,Sanjay Reddy,
CMP01889,Seasonal Campaign Sort,TV,2023-07-19,2025-05-18,43569.19,930,7.08,16032.41,Planned,741829,19899,2.68,1.79,Kiran Chopra,
CMP01890,Event Promotion Majority,Influencer,2024-01-29,2024-12-04,19883.56,4555,9.48,182242.78,Completed,545869,33310,6.1,2.55,Ravi Joshi,
CMP01891,Product Launch The,Search Engine,2024-02-15,2024-11-06,5707.3,952,10.81,19807.33,Planned,614217,28326,4.61,5.66,Sanjay Joshi,
CMP01892,Event Promotion Project,TV,2023-08-07,2024-01-07,34640.45,361,13.75,12055.54,Completed,286195,4752,1.66,2.93,Rahul Reddy,
CMP01893,Event Promotion Major,Search Engine,2023-06-18,2023-08-11,87098.01,2935,13.39,24119.08,Planned,576762,24423,4.23,3.55,Ravi Sharma,
CMP01894,Event Promotion And,Email,2023-08-08,2023-10-27,66168.67,1904,14.39,34196.42,Ongoing,617036,42238,6.85,4.6,Priya Kumar,
CMP01895,Product Launch Training,Email,2024-04-15,2024-06-13,91515.81,1877,1.48,30370.33,Ongoing,126995,7697,6.06,8.31,Priya Gupta,
CMP01896,Brand Awareness Economic,Newspaper,2024-02-03,2024-05-12,73206.1,454,10.86,20524.35,Planned,246690,47193,19.13,1.12,Neha Chopra,
CMP01897,Discount Offer Speech,Newspaper,2024-02-15,2024-11-01,74872.43,599,7.49,12111.01,Planned,332770,37326,11.22,6.84,Anita Joshi,
CMP01898,Product Launch Couple,Influencer,2023-11-04,2024-09-25,17104.95,4798,8.99,84631.68,Planned,794392,6691,0.84,7.02,Ravi Verma,
CMP01899,Brand Awareness Build,Search Engine,2023-06-21,2025-04-13,7447.88,551,12.17,2856.04,Completed,429988,49214,11.45,8.19,Kiran Verma,
CMP01900,Seasonal Campaign Continue,Radio,2023-11-07,2024-11-14,75614.75,3024,7.73,64286.28,Completed,940024,25933,2.76,9.39,Rahul Mehta,
CMP01901,Discount Offer Save,Social Media,2024-05-10,2024-06-26,16247.52,1002,5.2,43023.36,Ongoing,181553,11926,6.57,1.18,Vikram Verma,
CMP01902,Discount Offer These,Radio,2023-12-10,2024-04-03,79180.2,2245,7.87,95691.66,Planned,561696,26517,4.72,2.38,Meena Desai,
CMP01903,Seasonal Campaign Whole,TV,2023-12-21,2024-03-06,77471.29,4401,9.31,78568.39,Completed,881438,18793,2.13,8.98,Neha Joshi,
CMP01904,Brand Awareness Anything,Email,2023-07-16,2024-08-07,17655.69,3181,1.31,118948.87,Ongoing,260568,14238,5.46,5.13,Amit Patel,
CMP01905,Seasonal Campaign Possible,Influencer,2024-03-29,2025-07-02,6048.6,2836,2.94,65627.88,Completed,320278,2269,0.71,6.08,Neha Mehta,
CMP01906,Product Launch Main,Search Engine,2023-11-18,2025-02-01,86228.81,1530,11.61,39799.84,Completed,152563,18656,12.23,6.97,Vikram Desai,
CMP01907,Product Launch Ago,Radio,2023-08-23,2023-12-22,40753.55,3430,7.9,55900.47,Planned,657701,22152,3.37,7.11,Ravi Mehta,
CMP01908,Seasonal Campaign Charge,Newspaper,2024-05-14,2025-05-21,52586.99,1339,7.57,54048.92,Ongoing,700983,6413,0.91,9.39,Rahul Kumar,
CMP01909,Discount Offer Old,TV,2024-01-25,2024-04-14,68928.0,3086,12.08,89761.63,Ongoing,615615,8415,1.37,9.97,Anita Sharma,
CMP01910,Discount Offer Television,Newspaper,2023-06-03,2025-06-21,86094.51,1463,2.91,66932.14,Planned,394554,8136,2.06,7.48,Ravi Verma,
CMP01911,Discount Offer Lay,Search Engine,2024-02-10,2024-08-06,80216.74,111,8.31,4973.84,Completed,203503,31878,15.66,3.58,Vikram Reddy,
CMP01912,Discount Offer Thousand,Search Engine,2023-12-03,2024-03-04,89401.49,314,3.9,5399.43,Planned,144326,27834,19.29,8.92,Sanjay Mehta,
CMP01913,Product Launch Visit,TV,2024-03-06,2024-11-02,11334.92,2910,5.49,30438.67,Ongoing,708220,23273,3.29,1.44,Neha Patel,
CMP01914,Event Promotion Also,Search Engine,2024-03-14,2025-01-03,70663.34,807,2.74,18205.58,Ongoing,12344,30503,100.0,3.08,Priya Reddy,
CMP01915,Seasonal Campaign Owner,Email,2023-07-26,2025-01-31,47710.1,4207,1.77,29794.35,Completed,395966,885,0.22,9.08,Neha Kumar,
CMP01916,Discount Offer Get,TV,2024-03-13,2024-09-28,50686.24,2232,8.63,90756.5,Planned,973260,6239,0.64,3.31,Sanjay Mehta,
CMP01917,Brand Awareness Share,Influencer,2024-05-19,2024-11-09,7214.92,542,6.64,18255.7,Completed,593245,6444,1.09,2.99,Ravi Reddy,
CMP01918,Event Promotion Support,Email,2023-06-08,2025-04-22,53654.06,632,6.1,7570.29,Planned,106423,18900,17.76,2.24,Priya Desai,
CMP01919,Seasonal Campaign Wish,Search Engine,2023-12-31,2024-03-04,96506.25,3907,10.51,95431.41,Ongoing,321197,25472,7.93,8.73,Anita Verma,
CMP01920,Seasonal Campaign By,Newspaper,2024-01-06,2025-05-25,96410.57,3350,10.43,146859.85,Planned,465071,20638,4.44,5.5,Meena Gupta,
CMP01921,Event Promotion Almost,Search Engine,2024-02-25,2024-12-01,72342.31,189,1.46,5059.04,Ongoing,672256,15073,2.24,7.07,Rahul Joshi,
CMP01922,Brand Awareness Within,Social Media,2024-01-08,2024-07-19,50244.28,4401,14.11,89825.2,Planned,187833,5719,3.04,3.15,Priya Kumar,
CMP01923,Product Launch There,Search Engine,2023-07-15,2024-07-03,23108.81,4208,0.85,123278.4,Completed,718912,34804,4.84,7.82,Anita Chopra,
CMP01924,Brand Awareness Child,Email,2023-12-19,2024-10-03,78118.97,1221,3.72,44791.22,Ongoing,776435,36675,4.72,7.84,Ravi Reddy,
CMP01925,Seasonal Campaign That,Search Engine,2023-06-29,2024-07-22,70363.61,4388,8.7,92560.08,Ongoing,78454,40019,51.01,3.81,Meena Mehta,
CMP01926,Event Promotion Against,Radio,2024-03-03,2024-04-21,23650.45,4587,3.95,207832.2,Ongoing,258594,42361,16.38,4.7,Neha Patel,
CMP01927,Seasonal Campaign Office,Social Media,2023-06-02,2025-08-02,13021.19,3745,7.86,23698.04,Planned,512897,45223,8.82,2.89,Neha Joshi,
CMP01928,Discount Offer Away,Email,2023-09-02,2024-03-15,64496.39,4867,8.51,31767.36,Ongoing,353744,27816,7.86,9.79,Anita Sharma,
CMP01929,Seasonal Campaign Side,TV,2024-01-15,2024-04-29,45671.34,3085,1.39,97205.99,Ongoing,910164,3336,0.37,6.81,Vikram Mehta,
CMP01930,Seasonal Campaign Class,TV,2023-11-18,2025-08-05,33869.66,2371,5.93,80012.83,Ongoing,517142,15948,3.08,9.41,Sanjay Desai,
CMP01931,Event Promotion Collection,Newspaper,2023-07-05,2025-06-24,36091.89,370,13.65,13907.07,Ongoing,946439,2452,0.26,3.73,Priya Mehta,
CMP01932,Seasonal Campaign Also,Search Engine,2023-11-01,2024-01-21,72531.78,579,9.01,3292.41,Ongoing,38641,2032,5.26,8.04,Ravi Kumar,
CMP01933,Event Promotion Assume,Influencer,2024-02-11,2025-08-20,36537.11,1212,11.73,30774.01,Planned,554999,11013,1.98,7.89,Rahul Joshi,
CMP01934,Event Promotion At,Email,2024-03-28,2024-09-09,84827.02,2400,4.39,78520.14,Ongoing,857774,8656,1.01,7.22,Ravi Kumar,
CMP01935,Brand Awareness Page,Newspaper,2024-04-15,2025-03-17,31884.45,1516,12.73,64329.34,Ongoing,370040,21400,5.78,9.69,Sanjay Kumar,
CMP01936,Product Launch Part,Social Media,2023-09-24,2025-03-23,53667.56,4510,9.88,174476.68,Ongoing,668542,5598,0.84,4.54,Priya Reddy,
CMP01937,Discount Offer Contain,Influencer,2023-06-20,2024-01-23,98117.66,32,4.96,726.15,Ongoing,613121,10682,1.74,2.18,Ravi Mehta,
CMP01938,Seasonal Campaign Capital,Radio,2024-03-31,2024-09-23,89108.5,1303,0.88,15580.72,Planned,319420,46733,14.63,7.05,Vikram Kumar,
CMP01939,Product Launch Certainly,Email,2023-08-29,2025-04-27,85599.51,2649,12.65,120524.09,Completed,282685,9669,3.42,7.56,Rahul Reddy,
CMP01940,Discount Offer Tonight,Influencer,2023-06-08,2024-07-26,66810.48,3622,1.26,59852.38,Ongoing,881889,4957,0.56,6.18,Kiran Reddy,
CMP01941,Product Launch Group,Influencer,2024-05-02,2025-06-20,93281.0,3337,14.22,111545.01,Ongoing,476526,440,0.09,2.86,Rahul Joshi,
CMP01942,Discount Offer Carry,Email,2023-07-04,2023-12-06,61600.71,839,3.7,25133.35,Ongoing,45813,44049,96.15,5.54,Sanjay Gupta,
CMP01943,Brand Awareness Also,TV,2023-07-18,2024-04-12,85588.0,4646,6.09,36703.53,Planned,693558,16866,2.43,3.81,Meena Reddy,
CMP01944,Brand Awareness Very,Social Media,2024-03-24,2024-12-18,25022.87,1845,8.75,29377.1,Ongoing,665180,26232,3.94,4.85,Neha Chopra,
CMP01945,Discount Offer Although,Email,2024-03-09,2024-10-07,64991.77,3963,9.32,149940.45,Completed,287214,8591,2.99,6.81,Ravi Gupta,
CMP01946,Seasonal Campaign Oil,TV,2023-11-13,2024-11-01,36101.77,1281,3.23,37281.94,Completed,988272,238,0.02,7.71,Kiran Desai,
CMP01947,Brand Awareness Material,Newspaper,2023-11-21,2023-12-04,16220.71,2629,0.57,37873.7,Ongoing,929626,458,0.05,3.09,Sanjay Kumar,
CMP01948,Discount Offer Others,Social Media,2024-03-14,2025-05-13,10173.29,4849,11.68,102660.51,Ongoing,343703,9814,2.86,4.65,Vikram Chopra,
CMP01949,Product Launch Charge,Social Media,2023-08-29,2024-05-31,7047.54,179,10.86,8410.68,Ongoing,205615,19940,9.7,3.42,Meena Gupta,
CMP01950,Event Promotion Fund,Email,2023-08-22,2023-09-02,8445.13,4109,9.52,38763.56,Planned,477657,34495,7.22,2.79,Neha Chopra,
CMP01951,Brand Awareness Box,Radio,2024-01-02,2024-05-03,71090.02,2347,12.52,48132.13,Completed,567074,30754,5.42,8.05,Priya Desai,
CMP01952,Seasonal Campaign Budget,Radio,2023-06-27,2025-06-15,82898.35,1568,10.99,38751.64,Planned,751294,25979,3.46,9.18,Vikram Mehta,
CMP01953,Event Promotion Hear,Newspaper,2023-06-13,2024-11-09,90348.88,1592,11.04,34414.9,Ongoing,756164,16096,2.13,4.33,Amit Sharma,
CMP01954,Event Promotion Lay,TV,2023-07-29,2024-01-07,8324.58,3962,14.53,166651.03,Completed,400953,37872,9.45,7.76,Rahul Gupta,
CMP01955,Seasonal Campaign Suddenly,Search Engine,2024-04-13,2024-05-28,62379.1,1986,1.67,97551.01,Completed,823494,26862,3.26,9.07,Neha Chopra,
CMP01956,Seasonal Campaign Skin,Influencer,2023-07-07,2024-09-19,62843.19,4299,4.85,32494.28,Completed,972741,13383,1.38,8.62,Priya Gupta,
CMP01957,Discount Offer Prevent,Radio,2024-01-25,2024-11-07,29373.46,1504,14.37,51990.4,Planned,839003,39520,4.71,2.65,Vikram Chopra,
CMP01958,Seasonal Campaign Only,Email,2023-07-22,2024-03-14,96515.67,4344,5.1,58724.35,Planned,288654,19654,6.81,9.61,Ravi Gupta,
CMP01959,Seasonal Campaign Home,Influencer,2024-04-14,2024-12-10,30020.39,4673,12.62,91067.7,Ongoing,282570,20319,7.19,4.39,Kiran Joshi,
CMP01960,Seasonal Campaign Yet,Influencer,2024-01-09,2024-10-08,77268.96,3437,4.05,22226.92,Planned,38265,35019,91.52,4.05,Amit Sharma,
CMP01961,Event Promotion Rise,TV,2023-11-22,2023-12-19,60667.13,2027,3.88,14131.45,Completed,936354,9529,1.02,1.56,Anita Joshi,
CMP01962,Discount Offer Wonder,TV,2024-02-25,2024-09-14,30635.31,2152,6.59,12951.69,Completed,250321,46940,18.75,5.38,Sanjay Desai,
CMP01963,Brand Awareness Difficult,Radio,2023-07-13,2024-11-16,83308.24,867,10.66,31868.5,Completed,67150,44795,66.71,1.98,Amit Joshi,
CMP01964,Event Promotion Choose,Email,2023-08-31,2025-04-30,93340.81,1761,1.32,12585.22,Completed,612600,39773,6.49,3.24,Meena Kumar,
CMP01965,Seasonal Campaign War,Search Engine,2023-12-07,2024-05-24,92054.13,3861,12.46,92696.29,Ongoing,90613,19318,21.32,3.85,Kiran Sharma,
CMP01966,Event Promotion Region,Email,2023-06-01,2023-11-03,58969.44,3029,2.5,90851.05,Planned,338054,12552,3.71,8.28,Ravi Mehta,
CMP01967,Brand Awareness Seat,Email,2023-11-22,2024-10-24,33647.46,2978,1.22,109815.72,Completed,839807,49080,5.84,8.88,Vikram Gupta,
CMP01968,Product Launch Happy,Newspaper,2024-01-13,2024-03-22,95303.79,1534,5.09,33779.79,Ongoing,122826,19051,15.51,3.72,Rahul Patel,
CMP01969,Brand Awareness Reflect,Social Media,2024-02-18,2025-02-22,33604.18,3025,8.4,112615.17,Planned,560723,1407,0.25,8.73,Amit Sharma,
CMP01970,Brand Awareness Happy,Search Engine,2024-02-01,2025-08-08,32145.38,3569,8.23,172725.56,Completed,883875,14952,1.69,8.72,Sanjay Patel,
CMP01971,Seasonal Campaign Law,Email,2023-08-18,2023-11-15,14266.41,1552,14.52,69605.6,Completed,451348,25332,5.61,7.88,Ravi Kumar,
CMP01972,Seasonal Campaign Buy,Radio,2023-11-23,2024-10-10,27244.42,898,12.46,26520.46,Completed,211017,35528,16.84,2.32,Amit Joshi,
CMP01973,Brand Awareness American,TV,2024-02-26,2024-10-19,87731.87,2162,9.01,35444.36,Completed,135055,43271,32.04,7.21,Amit Desai,
CMP01974,Seasonal Campaign Level,Radio,2023-11-08,2025-08-16,32179.65,2700,11.32,37477.38,Planned,491457,26585,5.41,9.51,Kiran Reddy,
CMP01975,Product Launch Can,TV,2024-05-20,2024-08-18,52725.39,2379,2.39,23229.19,Completed,677022,10338,1.53,7.14,Ravi Mehta,
CMP01976,Discount Offer Natural,Email,2023-11-21,2025-02-01,39386.05,3246,5.37,151407.59,Completed,810942,39075,4.82,3.98,Meena Verma,
CMP01977,Product Launch Grow,Social Media,2023-08-06,2024-06-14,35778.42,3676,7.3,152463.65,Planned,734547,1240,0.17,5.51,Vikram Sharma,
CMP01978,Brand Awareness Eye,Influencer,2024-02-19,2025-02-13,8885.78,3953,8.42,177457.02,Ongoing,697358,24942,3.58,6.81,Neha Patel,
CMP01979,Event Promotion Quite,Social Media,2023-10-14,2025-01-11,24090.94,1572,11.51,60754.03,Planned,451062,26521,5.88,5.6,Rahul Sharma,
CMP01980,Discount Offer Key,Search Engine,2023-06-30,2024-07-08,51044.16,2396,9.75,16247.57,Completed,95071,1808,1.9,2.08,Vikram Mehta,
CMP01981,Event Promotion Commercial,Email,2023-06-08,2025-01-24,82563.58,2209,3.96,63289.68,Ongoing,794072,3730,0.47,3.81,Meena Chopra,
CMP01982,Discount Offer Guy,Search Engine,2023-12-13,2024-04-02,98432.71,1584,13.88,69851.15,Planned,307691,19695,6.4,8.22,Anita Kumar,
CMP01983,Product Launch Shoulder,Email,2023-12-26,2025-07-25,36592.67,1422,9.24,39612.5,Ongoing,842052,10585,1.26,8.75,Sanjay Kumar,
CMP01984,Discount Offer Conference,Radio,2023-08-03,2024-01-09,57152.92,622,7.37,23590.48,Ongoing,147389,28408,19.27,2.24,Priya Sharma,
CMP01985,Event Promotion Personal,Radio,2023-11-08,2025-02-15,41408.09,2676,6.63,108721.77,Planned,640896,44889,7.0,9.57,Rahul Joshi,
CMP01986,Seasonal Campaign Go,Search Engine,2024-05-15,2025-04-02,77248.15,3692,9.95,110908.71,Planned,270708,26186,9.67,3.96,Anita Patel,
CMP01987,Product Launch Ago,TV,2024-02-01,2024-07-01,89892.56,1887,3.67,47796.99,Ongoing,683705,16959,2.48,6.96,Rahul Chopra,
